Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1742306465.101453,1,1742306465,97051079,gps,0,1,-19.869519746666665,-43.96414939500001,818.3939819335938,17.74936748929599,0.0,0.0,0.0,10.304100244903566,0.0,0.0,0.0,108.32646384118652,1
1742306466.1049347,2,1742306466,101214740,gps,0,1,-19.86951774,-43.96414929666666,818.31201171875,17.74936748929599,0.0,0.0,0.0,10.310520779518129,0.0,0.0,0.0,108.36809682312014,1
1742306467.1070876,3,1742306467,104966069,gps,0,1,-19.869517806666668,-43.96414916833334,818.27001953125,17.74936748929599,0.0,0.0,0.0,10.310520779518129,0.0,0.0,0.0,108.40973780389413,1
1742306468.110781,4,1742306468,107022092,gps,0,1,-19.869517801666667,-43.96414907666667,818.2440185546875,17.74936748929599,0.0,0.0,0.0,10.310520779518129,0.0,0.0,0.0,108.4513867835085,1
1742306469.1127965,5,1742306469,110495842,gps,0,1,-19.869517755,-43.96414912333333,818.2169799804688,17.74936748929599,0.0,0.0,0.0,10.310520779518129,0.0,0.0,0.0,108.49306362890638,1
1742306470.1153204,6,1742306470,112693374,gps,0,1,-19.869517728333335,-43.96414907666667,818.1069946289062,53.30460272676851,0.0,0.0,0.0,36.493679663414014,0.0,0.0,0.0,375.9720763305668,1
1742306471.1184459,7,1742306471,115288896,gps,0,1,-19.869517626666667,-43.964148988333335,817.9450073242188,53.30460272676851,0.0,0.0,0.0,36.493679663414014,0.0,0.0,0.0,376.1272010803841,1
1742306472.1216464,8,1742306472,118417071,gps,0,1,-19.869517331666668,-43.964148675,817.8099975585938,55.24949030431367,0.0,0.0,0.0,39.42583855684666,0.0,0.0,0.0,388.5235384444277,1
1742306473.1242008,9,1742306473,121302492,gps,0,1,-19.869517395,-43.96414877833334,817.6589965820312,55.23462638146975,0.0,0.0,0.0,39.42583855684666,0.0,0.0,0.0,388.68123101654055,1
1742306474.1266143,10,1742306474,124090842,gps,0,1,-19.869517496666667,-43.96414870333333,817.5330200195312,55.23462638146975,0.0,0.0,0.0,39.42583855684666,0.0,0.0,0.0,388.8389555840149,1
1742306475.1296394,11,1742306475,126590580,gps,0,1,-19.869517445,-43.964148686666675,817.5040283203125,55.23462638146975,0.0,0.0,0.0,39.42583855684666,0.0,0.0,0.0,388.99671214685077,1
1742306476.1349719,12,1742306476,129486628,gps,0,1,-19.869517335,-43.9641487,817.39599609375,55.23462638146975,0.0,0.0,0.0,39.42583855684666,0.0,0.0,0.0,389.1545007050481,1
1742306477.1394932,13,1742306477,134121305,gps,0,1,-19.86951723,-43.964148773333335,817.3790283203125,55.23462638146975,0.0,0.0,0.0,39.42583855684666,0.0,0.0,0.0,389.3123965263985,1
1742306478.1435163,14,1742306478,139356684,gps,0,1,-19.869517196666667,-43.96414869833334,817.3889770507812,55.23462638146975,0.0,0.0,0.0,39.438402635192915,0.0,0.0,0.0,389.5096984091797,1
1742306479.144948,15,1742306479,142760562,gps,0,1,-19.86951722666667,-43.96414866833334,817.2109985351562,55.23462638146975,0.0,0.0,0.0,39.438402635192915,0.0,0.0,0.0,389.62813365011607,1
1742306480.1496098,16,1742306480,144963886,gps,0,1,-19.869517108333334,-43.96414889,817.0479736328125,55.21976445833593,0.0,0.0,0.0,39.438402635192915,0.0,0.0,0.0,389.7860502050171,1
1742306481.1516078,17,1742306481,148448297,gps,0,1,-19.869516943333334,-43.96414904833333,816.864013671875,55.21976445833593,0.0,0.0,0.0,39.438402635192915,0.0,0.0,0.0,389.9834720589606,1
1742306482.1537602,18,1742306482,151553819,gps,0,1,-19.869516805,-43.96414920166667,816.7570190429688,55.21976445833593,0.0,0.0,0.0,39.438402635192915,0.0,0.0,0.0,390.1019793009036,1
1742306483.1566205,19,1742306483,153733064,gps,0,1,-19.869516755,-43.96414932333334,816.614013671875,55.21976445833593,0.0,0.0,0.0,39.438402635192915,0.0,0.0,0.0,390.25999184188913,1
1742306484.1605325,20,1742306484,156587792,gps,0,1,-19.869516601666664,-43.96414941,816.5479736328125,53.31920466851807,0.0,0.0,0.0,36.52993779837038,0.0,0.0,0.0,378.03027985437075,1
1742306485.163224,21,1742306485,160256853,gps,0,1,-19.869516825,-43.96414916833334,816.4290161132812,53.31920466851807,0.0,0.0,0.0,36.52993779837038,0.0,0.0,0.0,378.18582858468653,1
1742306486.1667218,22,1742306486,162908395,gps,0,1,-19.869516976666667,-43.96414898,816.2949829101562,53.31920466851807,0.0,0.0,0.0,36.542025922393805,0.0,0.0,0.0,378.3025296783453,1
1742306487.1697793,23,1742306487,166525356,gps,-1,1,-19.869516978333333,-43.96414881833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306488.173487,24,1742306488,169639359,gps,-1,1,-19.86951721166667,-43.96414848833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306489.1765912,25,1742306489,173090602,gps,0,1,-19.869517565000002,-43.964148146666666,816.0780029296875,53.31920466851807,0.0,0.0,0.0,36.542025922393805,0.0,0.0,0.0,378.73053822317524,1
1742306490.1801155,26,1742306490,176574529,gps,0,1,-19.86951803,-43.964147778333334,816.0029907226562,53.31920466851807,0.0,0.0,0.0,36.55411604612732,0.0,0.0,0.0,378.84732332373096,1
1742306491.1815898,27,1742306491,179865962,gps,0,1,-19.869518613333334,-43.96414715666666,815.916015625,53.31920466851807,0.0,0.0,0.0,36.55411604612732,0.0,0.0,0.0,379.00304004113787,1
1742306492.1865673,28,1742306492,181555335,gps,0,1,-19.869520401666666,-43.96414559666667,815.8070068359375,53.31920466851807,0.0,0.0,0.0,36.55411604612732,0.0,0.0,0.0,379.15878875390626,1
1742306493.1908703,29,1742306493,186599174,gps,0,1,-19.869521953333333,-43.96414417833333,815.718017578125,53.31920466851807,0.0,0.0,0.0,36.55411604612732,0.0,0.0,0.0,379.275639858246,1
1742306494.194627,30,1742306494,190644419,gps,0,1,-19.86952364833333,-43.964142771666666,815.56298828125,53.33380860997772,0.0,0.0,0.0,36.55411604612732,0.0,0.0,0.0,379.43144456671143,1
1742306495.1969206,31,1742306495,193716352,gps,0,1,-19.869525308333333,-43.96414135666667,815.4010009765625,53.33380860997772,0.0,0.0,0.0,36.56620816957093,0.0,0.0,0.0,379.54833767449963,1
1742306496.20066,32,1742306496,196751600,gps,0,1,-19.869526604999997,-43.964139986666666,815.3200073242188,21.626221664340846,0.0,0.0,0.0,23.510863208284945,0.0,0.0,0.0,138.50467075128472,1
1742306497.2049687,33,1742306497,200128069,gps,-1,1,-19.869528168333332,-43.96413852166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306498.2079709,34,1742306498,204354739,gps,0,1,-19.86952825166667,-43.96413866166666,815.083984375,53.72889888153077,0.0,0.0,0.0,36.699365063034065,0.0,0.0,0.0,367.68059574127255,1
1742306499.210091,35,1742306499,206984653,gps,0,1,-19.869529286666666,-43.964139575000004,814.968017578125,53.71424094408417,0.0,0.0,0.0,36.699365063034065,0.0,0.0,0.0,367.7956646862185,1
1742306500.2127156,36,1742306500,209675252,gps,-1,1,-19.86953055,-43.964141396666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306501.2150507,37,1742306501,212450308,gps,0,1,-19.869532875,-43.96414410333333,814.8079833984375,32.890226531410235,0.0,0.0,0.0,33.64000221252445,0.0,0.0,0.0,198.6408321289673,1
1742306502.2175999,38,1742306502,214984100,gps,0,1,-19.86953493,-43.96414652833334,814.6229858398438,53.71424094408417,0.0,0.0,0.0,36.711481184906006,0.0,0.0,0.0,368.14097953973396,1
1742306503.2199054,39,1742306503,217444437,gps,0,1,-19.869536905,-43.96414896833333,814.4810180664062,51.43758301507569,0.0,0.0,0.0,34.40995805868533,0.0,0.0,0.0,359.3678767690435,1
1742306504.2222693,40,1742306504,219742897,gps,0,1,-19.869538716666668,-43.964151390000005,814.3489990234375,19.83455233479981,0.0,0.0,0.0,20.163690700565212,0.0,0.0,0.0,119.89374497183599,1
1742306505.224442,41,1742306505,222267411,gps,0,1,-19.869540995,-43.96415368333334,814.260986328125,51.43758301507569,0.0,0.0,0.0,34.42169020856477,0.0,0.0,0.0,359.5574399492798,1
1742306506.226469,42,1742306506,224363237,gps,0,1,-19.869543036666666,-43.96415621333334,814.1380004882812,51.43758301507569,0.0,0.0,0.0,34.42169020856477,0.0,0.0,0.0,359.6712307876587,1
1742306507.2295294,43,1742306507,226256084,gps,-1,1,-19.86954507,-43.96415849666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306508.231727,44,1742306508,228952179,gps,-1,1,-19.869547824999998,-43.96416167166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306509.2342029,45,1742306509,231554998,gps,0,1,-19.869549905,-43.96416417166667,813.7739868164062,53.68493106832125,0.0,0.0,0.0,36.72359930648804,0.0,0.0,0.0,368.98566693090834,1
1742306510.2372124,46,1742306510,234167981,gps,0,1,-19.869552091666666,-43.96416713333333,813.60302734375,53.68493106832125,0.0,0.0,0.0,36.72359930648804,0.0,0.0,0.0,369.10093989587403,1
1742306511.241037,47,1742306511,237184943,gps,0,1,-19.869553829999997,-43.96416986999999,813.4639892578125,53.68493106832125,0.0,0.0,0.0,36.73571942778017,0.0,0.0,0.0,369.21623086395266,1
1742306512.2438684,48,1742306512,240704141,gps,-1,1,-19.869555895,-43.96417280166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306513.2550452,49,1742306513,243721449,gps,-1,1,-19.869558475,-43.96417640666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306514.2572374,50,1742306514,254584171,gps,0,1,-19.869560628333332,-43.964179173333335,813.1119995117188,51.43758301507569,0.0,0.0,0.0,34.456898656463636,0.0,0.0,0.0,360.54417702966384,1
1742306515.2630463,51,1742306515,257260226,gps,0,1,-19.869562688333335,-43.96418198166666,812.9970092773438,51.43758301507569,0.0,0.0,0.0,34.456898656463636,0.0,0.0,0.0,360.65805144247497,1
1742306516.2671778,52,1742306516,262964940,gps,0,1,-19.86956504,-43.96418469833334,812.9000244140625,51.43758301507569,0.0,0.0,0.0,34.456898656463636,0.0,0.0,0.0,360.7720162918704,1
1742306517.27007,53,1742306517,267513659,gps,0,1,-19.869567223333334,-43.964187461666675,812.8499755859375,51.43758301507569,0.0,0.0,0.0,34.456898656463636,0.0,0.0,0.0,360.88599914437873,1
1742306518.2730138,54,1742306518,269975344,gps,0,1,-19.869569636666665,-43.96419032000001,812.81201171875,51.43758301507569,0.0,0.0,0.0,34.468638805183446,0.0,0.0,0.0,361.0,1
1742306519.2752774,55,1742306519,272962903,gps,0,1,-19.869571816666667,-43.964193475,812.656005859375,51.43758301507569,0.0,0.0,0.0,34.468638805183446,0.0,0.0,0.0,361.1140188587342,1
1742306520.2775762,56,1742306520,275176903,gps,0,1,-19.869573940000002,-43.96419618333333,812.4920043945312,51.43758301507569,0.0,0.0,0.0,34.468638805183446,0.0,0.0,0.0,361.18999310073923,1
1742306521.2827895,57,1742306521,277441391,gps,0,1,-19.869575945,-43.96419906333334,812.3699951171875,51.43758301507569,0.0,0.0,0.0,34.480386553588914,0.0,0.0,0.0,361.3040419570316,1
1742306522.2853045,58,1742306522,282528312,gps,0,1,-19.869577875,-43.96420188833334,812.22900390625,51.43758301507569,0.0,0.0,0.0,34.480386553588914,0.0,0.0,0.0,361.41810881643687,1
1742306523.2893722,59,1742306523,285288986,gps,0,1,-19.869579815,-43.964205023333335,812.0910034179688,51.43758301507569,0.0,0.0,0.0,34.480386553588914,0.0,0.0,0.0,361.5321936789551,1
1742306524.290691,60,1742306524,288240078,gps,0,1,-19.869581908333334,-43.96420799333334,812.094970703125,51.43758301507569,0.0,0.0,0.0,34.492130702682516,0.0,0.0,0.0,361.6462965445862,1
1742306525.2937012,61,1742306525,290643043,gps,0,1,-19.86958394166667,-43.96421114666667,812.0430297851562,51.43758301507569,0.0,0.0,0.0,34.492130702682516,0.0,0.0,0.0,361.7223267555855,1
1742306526.2957797,62,1742306526,293469912,gps,0,1,-19.869586131666665,-43.96421412333334,812.02001953125,51.43758301507569,0.0,0.0,0.0,34.492130702682516,0.0,0.0,0.0,361.8364596187748,1
1742306527.299101,63,1742306527,295618215,gps,0,1,-19.869588296666667,-43.96421719833334,811.9940185546875,51.43758301507569,0.0,0.0,0.0,34.50387685148621,0.0,0.0,0.0,361.95061048507705,1
1742306528.3017106,64,1742306528,298699369,gps,0,1,-19.869590421666665,-43.964220356666665,811.8679809570312,51.43758301507569,0.0,0.0,0.0,34.50387685148621,0.0,0.0,0.0,362.0647793544922,1
1742306529.3056777,65,1742306529,301750550,gps,0,1,-19.86959228,-43.964223105,811.7769775390625,51.43758301507569,0.0,0.0,0.0,34.50387685148621,0.0,0.0,0.0,362.1789662270203,1
1742306530.309563,66,1742306530,305433573,gps,0,1,-19.869594436666667,-43.96422596000001,811.6690063476562,51.43758301507569,0.0,0.0,0.0,34.515625,0.0,0.0,0.0,362.2931711026613,1
1742306531.312435,67,1742306531,308994419,gps,0,1,-19.869596466666668,-43.96422879833334,811.5960083007812,51.43758301507569,0.0,0.0,0.0,34.515625,0.0,0.0,0.0,362.4073939814152,1
1742306532.3183496,68,1742306532,312183023,gps,0,1,-19.869598571666664,-43.964231768333335,811.4559936523438,51.43758301507569,0.0,0.0,0.0,34.515625,0.0,0.0,0.0,362.5216348632821,1
1742306533.3216941,69,1742306533,317888822,gps,-1,1,-19.869600908333332,-43.96423527333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1742306534.3252294,70,1742306534,321354869,gps,0,1,-19.869603076666667,-43.964238208333335,811.1929931640625,51.43758301507569,0.0,0.0,0.0,34.52737514822388,0.0,0.0,0.0,362.7120279060364,1
1742306535.3279753,71,1742306535,324721936,gps,0,1,-19.869604871666663,-43.964240965,811.0440063476562,51.43758301507569,0.0,0.0,0.0,34.52737514822388,0.0,0.0,0.0,362.82631678857433,1
1742306536.3304355,72,1742306536,328106131,gps,0,1,-19.869606898333334,-43.96424391000001,810.93701171875,53.34841455114747,0.0,0.0,0.0,36.675138818420464,0.0,0.0,0.0,385.3368670516975,1
1742306537.3328242,73,1742306537,330350556,gps,0,1,-19.869608715000002,-43.964246851666665,810.9329833984375,53.34841455114747,0.0,0.0,0.0,36.675138818420464,0.0,0.0,0.0,385.4546662322391,1
1742306538.334899,74,1742306538,332806483,gps,0,1,-19.869610796666667,-43.96425015666667,810.8410034179688,60.217603552246146,0.0,0.0,0.0,38.8627585683289,0.0,0.0,0.0,397.9625772569889,1
1742306539.337883,75,1742306539,334830377,gps,0,1,-19.86961268166667,-43.96425298833333,810.7750244140625,60.217603552246146,0.0,0.0,0.0,38.8627585683289,0.0,0.0,0.0,398.1221736828011,1
1742306540.341167,76,1742306540,337806388,gps,0,1,-19.86961471333333,-43.96425579,810.6849975585938,60.71526114648441,0.0,0.0,0.0,49.56159946289063,0.0,0.0,0.0,486.37895368994214,1
1742306541.3437395,77,1742306541,341128590,gps,0,1,-19.869617136666665,-43.964259825,810.6320190429688,55.01188628381351,0.0,0.0,0.0,65.33489196008304,0.0,0.0,0.0,627.7029588168953,1
1742306542.3485107,78,1742306542,343692579,gps,0,1,-19.869619713333336,-43.96426317666666,810.5750122070312,55.02672728250127,0.0,0.0,0.0,65.33489196008304,0.0,0.0,0.0,627.8031237656251,1
1742306543.3509128,79,1742306543,348034363,gps,0,1,-19.869621735,-43.964266144999996,810.4760131835938,53.97841079370119,0.0,0.0,0.0,47.045883825820965,0.0,0.0,0.0,472.19288010559103,1
1742306544.3531375,80,1742306544,350890496,gps,0,1,-19.86962386,-43.96426881833333,810.405029296875,53.97841079370119,0.0,0.0,0.0,47.045883825820965,0.0,0.0,0.0,472.3232803778992,1
1742306545.354603,81,1742306545,353070398,gps,0,1,-19.869626158333332,-43.964271720000006,810.3389892578125,53.97841079370119,0.0,0.0,0.0,47.045883825820965,0.0,0.0,0.0,472.4102515319828,1
1742306546.3568645,82,1742306546,354628585,gps,0,1,-19.869628291666668,-43.964274643333326,810.385009765625,53.97841079370119,0.0,0.0,0.0,47.059601831817645,0.0,0.0,0.0,472.5406818132942,1
1742306547.3581486,83,1742306547,356585229,gps,0,1,-19.869630453333333,-43.96427779333333,810.3060302734375,53.97841079370119,0.0,0.0,0.0,47.059601831817645,0.0,0.0,0.0,472.67104716238464,1
1742306548.3611355,84,1742306548,358142199,gps,0,1,-19.86963250666667,-43.964280775,810.302978515625,53.36302249202731,0.0,0.0,0.0,36.699365063034065,0.0,0.0,0.0,387.0662675943604,1
1742306549.3634808,85,1742306549,360837706,gps,0,1,-19.869634673333334,-43.96428356666667,810.22802734375,60.71526114648441,0.0,0.0,0.0,49.57567944216157,0.0,0.0,0.0,487.4380449215096,1
1742306550.3658593,86,1742306550,363446745,gps,0,1,-19.869636725000003,-43.96428662666667,810.1909790039062,60.71526114648441,0.0,0.0,0.0,49.57567944216157,0.0,0.0,0.0,487.5263966308594,1
1742306551.3697042,87,1742306551,366052373,gps,0,1,-19.86963857,-43.964289601666664,810.1669921875,60.217603552246146,0.0,0.0,0.0,38.9001688572464,0.0,0.0,0.0,399.8000585609443,1
1742306552.3727806,88,1742306552,369651379,gps,0,1,-19.86964040166667,-43.96429231166667,810.1279907226562,53.36302249202731,0.0,0.0,0.0,36.711481184906006,0.0,0.0,0.0,387.61733318505867,1
1742306553.3752081,89,1742306553,372668948,gps,0,1,-19.869642273333334,-43.96429534000001,810.1079711914062,53.36302249202731,0.0,0.0,0.0,36.711481184906006,0.0,0.0,0.0,387.7748417647708,1
1742306554.377073,90,1742306554,375281413,gps,0,1,-19.86964418,-43.964298385,810.1290283203125,53.36302249202731,0.0,0.0,0.0,36.72359930648804,0.0,0.0,0.0,387.89301297912607,1
1742306555.378649,91,1742306555,377022455,gps,0,1,-19.869646106666668,-43.964301211666665,810.0750122070312,53.36302249202731,0.0,0.0,0.0,36.72359930648804,0.0,0.0,0.0,388.05057755453527,1
1742306556.3810823,92,1742306556,378609056,gps,0,1,-19.869647958333335,-43.96430396000001,810.094970703125,53.36302249202731,0.0,0.0,0.0,36.72359930648804,0.0,0.0,0.0,388.168790772339,1
1742306557.3836756,93,1742306557,381061864,gps,0,1,-19.86965007666667,-43.964306619999995,810.0150146484375,53.36302249202731,0.0,0.0,0.0,36.72359930648804,0.0,0.0,0.0,388.3264113434452,1
1742306558.3857155,94,1742306558,384018579,gps,0,1,-19.869652095,-43.96431002333334,810.0609741210938,53.36302249202731,0.0,0.0,0.0,36.73571942778017,0.0,0.0,0.0,388.4446665646974,1
1742306559.3882647,95,1742306559,385686561,gps,0,1,-19.869654008333335,-43.964313398333324,810.0419921875,53.36302249202731,0.0,0.0,0.0,36.73571942778017,0.0,0.0,0.0,388.6023431315007,1
1742306560.3919702,96,1742306560,388059822,gps,0,1,-19.869655806666668,-43.96431582,810.052001953125,53.36302249202731,0.0,0.0,0.0,36.73571942778017,0.0,0.0,0.0,388.72064035620133,1
1742306561.3938992,97,1742306561,391270633,gps,0,1,-19.86965811166667,-43.96431858333334,810.0490112304688,53.36302249202731,0.0,0.0,0.0,36.73571942778017,0.0,0.0,0.0,388.87837291870164,1
1742306562.3968506,98,1742306562,393911056,gps,0,1,-19.869660539999998,-43.964321505,810.0120239257812,53.36302249202731,0.0,0.0,0.0,36.73571942778017,0.0,0.0,0.0,388.99671214685077,1
1742306563.3985217,99,1742306563,396680041,gps,0,1,-19.869662858333335,-43.96432429833333,809.9439697265625,53.36302249202731,0.0,0.0,0.0,36.74784154878239,0.0,0.0,0.0,389.1545007050481,1
1742306564.4007747,100,1742306564,398513243,gps,0,1,-19.869664986666667,-43.964327090000005,809.8350219726562,53.36302249202731,0.0,0.0,0.0,36.74784154878239,0.0,0.0,0.0,389.2728819366457,1
1742306565.4038801,101,1742306565,400720657,gps,0,1,-19.869666810000002,-43.96432971833333,809.635009765625,53.36302249202731,0.0,0.0,0.0,36.74784154878239,0.0,0.0,0.0,389.4307264905401,1
1742306566.406545,102,1742306566,403883938,gps,0,1,-19.869667998333334,-43.96433133000001,809.5,53.36302249202731,0.0,0.0,0.0,36.74784154878239,0.0,0.0,0.0,389.5491497255862,1
1742306567.4085033,103,1742306567,406403330,gps,0,1,-19.869667755000002,-43.96433153500001,809.4000244140625,53.36302249202731,0.0,0.0,0.0,36.75997145162205,0.0,0.0,0.0,389.7070502751776,1
1742306568.4124718,104,1742306568,408435983,gps,0,1,-19.8696674,-43.96433191333334,809.323974609375,51.42324105471039,0.0,0.0,0.0,34.65676998811341,0.0,0.0,0.0,366.4161715941773,1
